date,Tmax,Tmin,Rain,SolarRad
6/13/1990,12.19999981,9.300000191,4.599999905,8.147520264
6/14/1990,14,8.699999809,0.300000012,9.970560132
6/15/1990,15.60000038,8.300000191,0,10.80863987
6/16/1990,18.29999924,7.199999809,0,15.56064053
6/17/1990,21.70000076,7.199999809,0.899999976,26.07551895
6/18/1990,17.5,10.10000038,6.099999905,14.59295947
6/19/1990,24.39999962,8.699999809,20.79999924,25.55711895
6/20/1990,15.5,12,17.10000038,9.106560132
6/21/1990,18.70000076,10.10000038,3,21.5568
6/22/1990,15.39999962,10.30000019,8.300000191,13.63392026
6/23/1990,15.60000038,9.899999619,1.799999952,17.94527974
6/24/1990,19.79999924,8.899999619,0.600000024,18.30815947
6/25/1990,24.29999924,9,0,26.9136
6/26/1990,27.89999962,12.10000038,5,28.22688105
6/27/1990,26.39999962,15.10000038,9.300000191,21.6432
6/28/1990,20.79999924,14.19999981,0.100000001,12.2688
6/29/1990,27.10000038,13.19999981,14.10000038,22.66271895
6/30/1990,26.10000038,12.60000038,7.599999905,22.56768105
7/1/1990,18.89999962,11.5,0.200000003,19.75104053
7/2/1990,18.60000038,9.5,1.100000024,16.52832026
7/3/1990,13.30000019,9.5,7.900000095,8.925120264
7/4/1990,17.10000038,9.399999619,6,16.25184053
7/5/1990,15.60000038,11,37.29999924,7.940160132
7/6/1990,12.89999962,8.300000191,7.699999809,13.49567974
7/7/1990,14.39999962,7,13.30000019,8.570879736
7/8/1990,18.29999924,11.10000038,0.600000024,9.5472
7/9/1990,21,13.89999962,2.299999952,10.74816013
7/10/1990,15.80000019,9.699999809,0.800000012,15.05087974
7/11/1990,17.29999924,6.300000191,0,23.29344053
7/12/1990,22.29999924,7.699999809,0,27.50975947
7/13/1990,25.70000076,10.60000038,0,27.45791895
7/14/1990,23.20000076,13.10000038,0,26.7408
7/15/1990,25.39999962,9.199999809,0,26.55935947
7/16/1990,25.10000038,11.60000038,0,21.14207974
7/17/1990,21.70000076,14.5,0.200000003,17.5824
7/18/1990,19.5,8,0,23.12064053
7/19/1990,21.70000076,8.699999809,0,24.96095947
7/20/1990,24.79999924,8.199999809,0,26.6544
7/21/1990,28.70000076,12.30000019,0,24.24384053
7/22/1990,27.39999962,13.60000038,0,25.272
7/23/1990,23.5,13.39999962,0,26.06688105
7/24/1990,22.5,8.199999809,0,24.84
7/25/1990,22.89999962,7.800000191,0,25.76448105
7/26/1990,25,9.800000191,0,26.2656
7/27/1990,27.20000076,11.10000038,0,22.61088105
7/28/1990,30.79999924,13.80000019,1.600000024,22.15295947
7/29/1990,25.20000076,16.70000076,4.699999809,14.10912026
7/30/1990,22.60000038,16.20000076,1.700000048,12.58847974
7/31/1990,25.5,15.19999981,0,22.71455947
8/1/1990,25.89999962,14.89999962,0,23.21568105
8/2/1990,29,15.10000038,0,25.29791895
8/3/1990,28.89999962,14.39999962,0,25.52255947
8/4/1990,29.79999924,12.69999981,0,25.23744053
8/5/1990,30.39999962,14.5,3.200000048,21.09024053
8/6/1990,20.39999962,12.19999981,0.200000003,16.5456
8/7/1990,16.20000076,7.800000191,0,13.77215947
8/8/1990,20.20000076,5.900000095,0,21.39264053
8/9/1990,23.29999924,7.099999905,0,24.76224053
8/10/1990,25.5,9.5,0,21.78144053
8/11/1990,27.10000038,11.69999981,0,23.86368105
8/12/1990,29.20000076,12.5,0.600000024,23.78591895
8/13/1990,29,14.69999981,8.199999809,13.18464053
8/14/1990,21.70000076,13.80000019,11.80000019,9.858239868
8/15/1990,21.89999962,12.69999981,0.100000001,16.8912
8/16/1990,22,13.19999981,11.19999981,12.11327974
8/17/1990,16.29999924,10,0,19.93247974
8/18/1990,19.39999962,5.900000095,0.600000024,18.56735947
8/19/1990,23.10000038,11.89999962,0,19.05984053
8/20/1990,22.20000076,11.89999962,0,16.33824053
8/21/1990,16.79999924,10.39999962,0.200000003,9.685439868
8/22/1990,18.10000038,7.599999905,0,12.07007974
8/23/1990,23.29999924,7.099999905,0,22.74048105
8/24/1990,28,9.899999619,0.200000003,22.47264053
8/25/1990,21.5,14.39999962,11.19999981,11.50847974
8/26/1990,20.29999924,14.39999962,13.69999981,11.0592
8/27/1990,23.39999962,13.5,0.5,16.77887974
8/28/1990,24.5,12.89999962,0.400000006,14.44607974
8/29/1990,25.10000038,13.10000038,11,14.18687974
8/30/1990,23.39999962,13.19999981,9.5,17.34047974
8/31/1990,17.10000038,9.399999619,10.5,7.2144
9/1/1990,14,8.199999809,0.100000001,9.011520264
9/2/1990,18.10000038,6.199999809,0.100000001,11.94912026
9/3/1990,15.39999962,12.10000038,6.5,4.890239868
9/4/1990,21.39999962,12.39999962,13.89999962,13.29695947
9/5/1990,15.10000038,9.399999619,0,16.83935947
9/6/1990,17.20000076,5.599999905,8.300000191,13.80672026
9/7/1990,14.5,8.399999619,15.19999981,7.914239868
9/8/1990,13.30000019,7.900000095,0.699999988,8.519039868
9/9/1990,16.29999924,5.800000191,0,12.93407974
9/10/1990,15.19999981,5.5,3.799999952,10.3248
9/11/1990,13.80000019,6.599999905,0,9.296639868
9/12/1990,16.5,7.099999905,0,13.0896
9/13/1990,18.10000038,5.900000095,0,17.8416
9/14/1990,21.20000076,5.800000191,0,16.95167974
9/15/1990,17.89999962,9.5,0,12.95135947
9/16/1990,16.5,7.099999905,0,14.88672026
9/17/1990,18,4.599999905,0.400000006,13.54752026
9/18/1990,13.89999962,7.099999905,0.300000012,12.76127974
9/19/1990,20,5.5,0,15.62975947
9/20/1990,16,8.800000191,0.300000012,10.91232026
9/21/1990,12.89999962,7.699999809,9.5,5.330880066
9/22/1990,16.39999962,9.199999809,37.09999847,3.3264
9/23/1990,15.39999962,9.300000191,15.30000019,9.132479736
9/24/1990,11.69999981,6,0,9.512639868
9/25/1990,13.19999981,5.599999905,0,10.2384
9/26/1990,14.5,2.799999952,0,7.447679736
9/27/1990,12.60000038,5,0,10.16063987
9/28/1990,15.69999981,2,0,15.9408
9/29/1990,20.39999962,3.400000095,0,13.71167974
9/30/1990,19.39999962,11.19999981,42.40000153,7.145279736
10/1/1990,16,13.39999962,34.40000153,3.144960132
10/2/1990,16.79999924,10.89999962,0,5.598720264
10/3/1990,21.5,8.800000191,10.30000019,15.08544053
10/4/1990,14.30000019,5,5.800000191,4.544639868
10/5/1990,13.39999962,1.600000024,0,12.38112026
10/6/1990,19.10000038,6.400000095,0,11.18015947
10/7/1990,15.80000019,9.199999809,4,6.324479736
10/8/1990,10.10000038,2.599999905,0,8.112960132
10/9/1990,13.19999981,-0.100000001,0,13.29695947
10/10/1990,16.10000038,2.700000048,0,13.4352
10/11/1990,20.20000076,2.200000048,0,13.41792026
10/12/1990,22.70000076,7.199999809,0,12.94272026
10/13/1990,22.5,10.69999981,0,10.8432
10/14/1990,22.89999962,10.10000038,0,12.33792026
10/15/1990,23.29999924,9.600000381,0,10.22112026
10/16/1990,17.89999962,12.10000038,0.899999976,4.872960132
10/17/1990,19.89999962,10.30000019,2,8.346239868
10/18/1990,16.89999962,9.100000381,0,10.26432026
10/19/1990,17.29999924,7.400000095,0,9.408960132
10/20/1990,12.30000019,9.399999619,0,4.095360132
10/21/1990,11,7.099999905,0,3.447360132
10/22/1990,9.699999809,1.799999952,0,11.4912
10/23/1990,12.19999981,-1.100000024,0,10.10016013
10/24/1990,14.69999981,3.5,0.200000003,7.6032
10/25/1990,14.10000038,4.300000191,1.200000048,7.093439868
10/26/1990,13.5,3.299999952,2.200000048,6.721920264
10/27/1990,8.899999619,4.099999905,0.200000003,3.5856
10/28/1990,11.69999981,4.800000191,42.20000076,3.810239868
10/29/1990,9.300000191,4.699999809,18.39999962,3.663360132
10/30/1990,11.60000038,4.699999809,6.5,5.797439868
10/31/1990,8.600000381,6.400000095,8.100000381,2.972160132
11/1/1990,8.100000381,4.5,3.400000095,3.576960132
11/2/1990,6.199999809,1.600000024,12.10000038,2.9808
11/3/1990,4.099999905,0.699999988,17.5,2.782080066
11/4/1990,4,1.100000024,13.80000019,3.767039868
11/5/1990,3,0,0.600000024,3.335039868
11/6/1990,3.299999952,-1.899999976,0,6.834239868
11/7/1990,4,-4.300000191,0,8.052479736
11/8/1990,4.400000095,-4.800000191,0,6.894720264
11/9/1990,3.900000095,-4.5,0,4.717439868
11/10/1990,7.699999809,-1.200000048,1,2.566080066
11/11/1990,8,5.300000191,23.20000076,1.969919934
11/12/1990,8.699999809,2.700000048,0,4.181760132
11/13/1990,8.399999619,0.400000006,1.899999976,5.339519934
11/14/1990,8.699999809,6.099999905,17.29999924,2.056319934
11/15/1990,8.199999809,3.099999905,14.60000038,1.978559967
11/16/1990,9.100000381,1.899999976,0,5.071680066
11/17/1990,10.69999981,7.199999809,7,1.615680066
11/18/1990,9.5,4,15,2.445119934
11/19/1990,6,3.900000095,12.89999962,1.805759967
11/20/1990,10.80000019,4.300000191,29.39999962,2.039040033
11/21/1990,8.699999809,2.599999905,9.899999619,2.211840033
11/22/1990,2.900000095,0.5,17.79999924,2.142719934
11/23/1990,1.100000024,-0.800000012,1.899999976,2.695680066
11/24/1990,2.700000048,-3,0.200000003,2.8512
11/25/1990,2.5,-1.299999952,0.300000012,2.125440033
11/26/1990,4.800000191,-0.5,0,4.224960132
11/27/1990,2.900000095,-2.799999952,0.5,4.829760132
11/28/1990,1.799999952,-0.600000024,0.300000012,1.831680066
11/29/1990,1.700000048,-0.200000003,2.200000048,1.848959967
11/30/1990,0.899999976,-1.899999976,3.200000048,2.514240033
12/1/1990,-1.5,-6.199999809,0,3.957119934
12/2/1990,0.300000012,-6.699999809,0.800000012,1.520640033
12/3/1990,1.399999976,-1.299999952,0,1.831680066
12/4/1990,1.799999952,-1.600000024,6.099999905,1.866240033
12/5/1990,1.799999952,-2.799999952,0,5.201280066
12/6/1990,-1.899999976,-8.300000191,0,4.458239868
12/7/1990,-1.399999976,-9.199999809,0,4.380480066
12/8/1990,1.899999976,-7.800000191,0,2.600640033
12/9/1990,1.100000024,-2.5,0,1.8144
12/10/1990,-2,-3.5,7.599999905,1.745280066
12/11/1990,-0.899999976,-7.300000191,2.400000095,2.954880066
12/12/1990,0,-3.099999905,28.39999962,1.615680066
12/13/1990,-0.400000006,-2.200000048,1.700000048,1.667519934
12/14/1990,-1.200000048,-4.099999905,0.300000012,1.8144
12/15/1990,-1.399999976,-4.300000191,0.100000001,1.805759967
12/16/1990,-2.799999952,-5,0.200000003,1.753919934
12/17/1990,-2.5,-4.099999905,0.300000012,1.952640033
12/18/1990,-1.100000024,-4.900000095,0.300000012,1.736640033
12/19/1990,-0.300000012,-4.300000191,6.400000095,1.615680066
12/20/1990,-0.600000024,-4.699999809,6.5,2.687040033
12/21/1990,0.600000024,-3.299999952,11.80000019,1.581119934
12/22/1990,3.5,-0.100000001,0.400000006,0.933120016
12/23/1990,3.599999905,0.600000024,0,1.5552
12/24/1990,2.599999905,-1.200000048,0.100000001,1.9872
12/25/1990,1.799999952,-3.200000048,7.5,1.918080066
12/26/1990,3.200000048,-1.100000024,14.10000038,3.810239868
12/27/1990,5.699999809,0.5,5.400000095,2.350080066
12/28/1990,2.900000095,-1.799999952,5.099999905,4.777919934
12/29/1990,10.80000019,-0.200000003,11.69999981,1.226879984
12/30/1990,11,4.699999809,29.79999924,1.08
12/31/1990,6.5,3.700000048,27.39999962,1.477440033
1/1/1991,5.900000095,0.200000003,7.699999809,2.021759967
1/2/1991,7.400000095,0.200000003,20.5,1.088640033
1/3/1991,9.100000381,4.900000095,2.400000095,1.365120016
1/4/1991,7.800000191,1.700000048,6.699999809,1.926719934
1/5/1991,4.800000191,0.5,6.199999809,4.250880066
1/6/1991,4.800000191,2.099999905,13,3.395519934
1/7/1991,7.300000191,3,32.20000076,1.5552
1/8/1991,7.199999809,1.799999952,0,3.983039868
1/9/1991,9.100000381,4.300000191,4.199999809,2.280959967
1/10/1991,15.30000019,6.099999905,4.099999905,3.214080066
1/11/1991,13.10000038,5.199999809,15.69999981,1.512
1/12/1991,5.599999905,2.099999905,0.600000024,2.220480066
1/13/1991,2.5,-1,1.799999952,2.194559967
1/14/1991,-0.100000001,-2.099999905,0,2.350080066
1/15/1991,0.300000012,-4.400000095,0,7.240320264
1/16/1991,-1.100000024,-8.100000381,0,5.0544
1/17/1991,3.299999952,-5.5,0,4.950719934
1/18/1991,0,-6,0,5.071680066
1/19/1991,3.5,-6.400000095,2.5,3.265919934
1/20/1991,1.200000048,-1,0,2.064959967
1/21/1991,0.600000024,-2.200000048,3.099999905,1.848959967
1/22/1991,0.400000006,-1.700000048,0,2.3328
1/23/1991,-1.299999952,-4.800000191,0,2.782080066
1/24/1991,-3.099999905,-5.800000191,0,3.576960132
1/25/1991,1.100000024,-6.300000191,0,6.1776
1/26/1991,-0.899999976,-8.5,0,3.231360132
1/27/1991,-4.199999809,-7.5,0,2.643840033
1/28/1991,-2.5,-7.400000095,0,5.287680066
1/29/1991,3.200000048,-9.800000191,0,6.756479736
1/30/1991,-1.700000048,-10.39999962,0,6.9552
1/31/1991,-3,-10.60000038,0,3.352319934
2/1/1991,-2.5,-10.89999962,0,5.451839868
2/2/1991,2.900000095,-8.399999619,0,7.292160132
2/3/1991,2.900000095,-7.300000191,0,3.594239868
2/4/1991,0.400000006,-6.099999905,0,8.0352
2/5/1991,-5,-10.89999962,1,3.024
2/6/1991,-7.699999809,-13.69999981,0.200000003,3.551039868
2/7/1991,-7.199999809,-16.89999962,0.100000001,5.857920264
2/8/1991,-2.400000095,-9.800000191,1.399999976,3.1104
2/9/1991,-1.600000024,-9.699999809,8.899999619,3.248639868
2/10/1991,3.5,-6.099999905,2.599999905,5.460480066
2/11/1991,-3.200000048,-9.5,9.300000191,5.590079736
2/12/1991,-3.700000048,-7.099999905,4.900000095,3.602880066
2/13/1991,-4.5,-11.19999981,1.200000048,6.678720264
2/14/1991,-3.400000095,-12,3.5,4.872960132
2/15/1991,-1.600000024,-6.5,8.199999809,3.2832
2/16/1991,0.400000006,-2.900000095,2.299999952,3.672
2/17/1991,1.399999976,-8.100000381,0.100000001,8.873279736
2/18/1991,2.599999905,-9.100000381,0,4.916160132
2/19/1991,8,-2.099999905,0,6.981120264
2/20/1991,9.600000381,-2.799999952,0,11.09375947
2/21/1991,9.100000381,-2.599999905,2.799999952,11.5344
2/22/1991,5.800000191,-1.200000048,0.100000001,8.087039868
2/23/1991,7.099999905,-1.399999976,0,5.3568
2/24/1991,14.69999981,1.299999952,0,12.28607974
2/25/1991,13.80000019,1.299999952,0,11.85407974
2/26/1991,14.19999981,0.400000006,0,12.8736
2/27/1991,11.19999981,-0.200000003,0,12.73535947
2/28/1991,6,1.600000024,1.299999952,4.043519934
3/1/1991,5.300000191,1.299999952,0,4.631039868
3/2/1991,7.599999905,0.100000001,5.199999809,5.037119934
3/3/1991,7.699999809,3.400000095,0.100000001,4.717439868
3/4/1991,11.5,1.600000024,0.100000001,8.208
3/5/1991,13.39999962,3.799999952,0.100000001,5.624639868
3/6/1991,15.5,5,0,9.123839868
3/7/1991,17,6.300000191,0,7.274879736
3/8/1991,14.69999981,6.199999809,0,7.6896
3/9/1991,8.199999809,3.5,6.5,4.7088
3/10/1991,11.39999962,3.700000048,0.300000012,8.398079736
3/11/1991,8.5,1.899999976,1.100000024,4.812480066
3/12/1991,12.80000019,1.399999976,0,14.14367974
3/13/1991,14.30000019,0.400000006,0,15.41375947
3/14/1991,15,0.100000001,0,15.04224053
3/15/1991,14.80000019,3.299999952,0,11.11104053
3/16/1991,15.89999962,1.899999976,0,15.44832026
3/17/1991,12.19999981,2.400000095,0,5.762879736
3/18/1991,10.39999962,4.699999809,0.200000003,6.661439868
3/19/1991,9.699999809,1.700000048,29.89999962,4.0608
3/20/1991,12,8.199999809,2.200000048,6.073920264
3/21/1991,17.10000038,7.400000095,21.60000038,9.089279736
3/22/1991,9.399999619,3.400000095,8.199999809,5.287680066
3/23/1991,8.5,2.799999952,0,5.996160132
3/24/1991,7.699999809,4.5,0,5.9184
3/25/1991,7.099999905,3.5,2.700000048,4.380480066
3/26/1991,5.800000191,2.599999905,1,4.561919934
3/27/1991,3.900000095,0.400000006,0,7.724160132
3/28/1991,5.199999809,-2.799999952,0,14.28192026
3/29/1991,2,-4,0,10.152
3/30/1991,7.099999905,-4.199999809,0,14.27327974
3/31/1991,10,-2.200000048,0,17.97984053
4/1/1991,13.80000019,-1.100000024,0,18.95615947
4/2/1991,15.69999981,1.399999976,0,16.98624053
4/3/1991,15.39999962,3.700000048,1.899999976,15.05952026
4/4/1991,9.300000191,4.900000095,5.199999809,7.793279736
4/5/1991,8.300000191,3.599999905,0.699999988,9.046079736
4/6/1991,10.69999981,1.700000048,0,15.30144053
4/7/1991,9.199999809,3.400000095,0.699999988,8.441279736
4/8/1991,8.399999619,4.699999809,3.299999952,6.842879736
4/9/1991,10.80000019,4.099999905,0,9.339839868
4/10/1991,17,1.5,0,20.02752026
4/11/1991,16.39999962,3.599999905,0,20.96927974
4/12/1991,17.79999924,1.399999976,0,21.46175947
4/13/1991,16.5,2.700000048,0,20.9952
4/14/1991,15.30000019,3.099999905,0.5,16.82207974
4/15/1991,16.29999924,3.200000048,0,21.39264053
4/16/1991,16.39999962,2.900000095,0,21.15072026
4/17/1991,7.099999905,-2.299999952,0.600000024,15.88895947
4/18/1991,3.900000095,-1.200000048,0.600000024,14.8176
4/19/1991,4.300000191,-1.299999952,2.700000048,12.41567974
4/20/1991,2.400000095,-1.200000048,0.800000012,10.47167974
4/21/1991,6,-5.5,0,20.18304053
4/22/1991,6.199999809,-4.300000191,13.19999981,13.02912026
4/23/1991,3.400000095,-0.400000006,4.5,13.49567974
4/24/1991,6,-0.699999988,0.400000006,12.11327974
4/25/1991,10.30000019,-1.799999952,0,19.70784053
4/26/1991,12.39999962,-1.200000048,0,21.67775947
4/27/1991,12.30000019,0.800000012,1,13.72895947
4/28/1991,9.5,4.199999809,4.599999905,9.884160132
4/29/1991,12.30000019,5.199999809,0.600000024,16.83935947
4/30/1991,9.199999809,4.699999809,49.90000153,5.590079736
5/1/1991,9.699999809,4.400000095,16.79999924,7.205760132
5/2/1991,6.300000191,2.799999952,0.100000001,8.648639868
5/3/1991,5.800000191,1.700000048,0.400000006,11.67264053
5/4/1991,5.599999905,0.5,1.600000024,11.51712026
5/5/1991,7.400000095,1,2,11.67264053
5/6/1991,8.800000191,-0.899999976,0,11.03327974
5/7/1991,9.899999619,0.600000024,1.299999952,10.90367974
5/8/1991,13.19999981,2,0,16.9344
5/9/1991,14.5,1.5,0,23.0688
5/10/1991,14.39999962,3.900000095,18,18.47232026
5/11/1991,9.300000191,7.5,8.100000381,6.0048
5/12/1991,9.899999619,5.099999905,1.5,8.259839868
5/13/1991,14.39999962,1.799999952,0,18.21312026
5/14/1991,12.39999962,3.200000048,8.600000381,8.709120264
5/15/1991,9.899999619,3.900000095,16,15.39647974
5/16/1991,6,0.899999976,2.200000048,12.94272026
5/17/1991,7.699999809,2.400000095,2.599999905,11.18015947
5/18/1991,9.5,2.5,3.5,15.56064053
5/19/1991,12.10000038,0.800000012,0,14.63615947
5/20/1991,14.69999981,3.099999905,0,15.62975947
5/21/1991,19,4.400000095,0,19.0944
5/22/1991,20.89999962,8,0,22.80095947
5/23/1991,15.60000038,6.5,0,25.9632
5/24/1991,11.80000019,2.200000048,0,24.87455947
5/25/1991,14.60000038,0.400000006,1.600000024,20.304
5/26/1991,12.19999981,7.5,0.200000003,8.398079736
5/27/1991,16.10000038,4.5,0,25.92
5/28/1991,19.39999962,4.099999905,0,27.54431895
5/29/1991,18.60000038,5.599999905,0,26.25695947
5/30/1991,18.70000076,5.800000191,0,26.07551895
5/31/1991,22.20000076,6.199999809,0,26.24831895
6/1/1991,21.60000038,7.699999809,0,25.33248105
6/2/1991,20.79999924,6.900000095,0.300000012,26.02368105
6/3/1991,16.10000038,9.300000191,0.600000024,22.2912
6/4/1991,12.39999962,5.400000095,0,20.088
6/5/1991,15.19999981,3.200000048,4.800000191,22.75775947
6/6/1991,13.89999962,8,10,12.4416
6/7/1991,13,8.399999619,5.599999905,10.35072026
6/8/1991,12.60000038,8.699999809,3.400000095,10.12607974
6/9/1991,15.60000038,7.5,17.10000038,9.538560132
6/10/1991,16.70000076,10,1.100000024,16.86527974
6/11/1991,16.60000038,9.199999809,0,21.56544053
6/12/1991,22.60000038,6.400000095,1.5,19.63007974
6/13/1991,16.70000076,10.80000019,3.200000048,12.75264053
6/14/1991,16.39999962,9.600000381,0.600000024,10.8432
6/15/1991,23.29999924,9.100000381,9.100000381,25.23744053
6/16/1991,17.29999924,9.699999809,15.89999962,7.153920264
6/17/1991,10.19999981,7.199999809,11.69999981,9.538560132
6/18/1991,11.89999962,6.699999809,9.199999809,15.62112026
6/19/1991,13.10000038,4.300000191,1,17.59104053
6/20/1991,11.69999981,5.199999809,20.20000076,8.743679736
6/21/1991,19.5,10.30000019,0,19.7424
6/22/1991,25,10.69999981,5.599999905,22.02335947
6/23/1991,22.70000076,13.5,2.599999905,18.7056
6/24/1991,21.79999924,14.39999962,4,18.45504053
6/25/1991,23,15.30000019,0.100000001,19.68192026
6/26/1991,19.89999962,12.80000019,5.199999809,16.9344
6/27/1991,15.89999962,7.800000191,14,16.58015947
6/28/1991,11.69999981,7.800000191,21.70000076,11.91455947
6/29/1991,13.89999962,6.800000191,3.799999952,17.50464053
6/30/1991,20.20000076,6.199999809,0,25.72128105
7/1/1991,24.70000076,7.699999809,0,25.21151895
7/2/1991,26.89999962,11.5,0,26.94815947
7/3/1991,25.10000038,11.19999981,0,26.6976
7/4/1991,25,13.80000019,0,21.06432026
7/5/1991,27.70000076,16.39999962,0,24.54624053
7/6/1991,28.10000038,16.29999924,0,25.17695947
7/7/1991,28.60000038,14.10000038,15.89999962,26.64575947
7/8/1991,24.60000038,14.80000019,0.300000012,23.1552
7/9/1991,22.10000038,14.60000038,0.100000001,13.59072026
7/10/1991,26.20000076,13.89999962,0,26.10144053
7/11/1991,29.89999962,15.30000019,0,27.03455947
7/12/1991,27.79999924,16.5,14.19999981,18.7056
7/13/1991,24.39999962,15.5,13.60000038,19.008
7/14/1991,17.89999962,13.69999981,18,12.00095947
7/15/1991,21.39999962,12.30000019,0,23.17248105
7/16/1991,21.5,12.80000019,0,22.4208
7/17/1991,21,11.30000019,0,16.70975947
7/18/1991,20.60000038,9.600000381,8.399999619,17.43552026
7/19/1991,21.70000076,14.69999981,1,15.62112026
7/20/1991,20.70000076,12.19999981,0,20.0448
7/21/1991,19.89999962,11,0,19.10304053
7/22/1991,22.5,9.199999809,0,25.056
7/23/1991,27.5,11,0.100000001,26.30015947
7/24/1991,21.29999924,12.69999981,9.899999619,11.94047974
7/25/1991,17.20000076,10.5,5,14.9904
7/26/1991,15.19999981,10.80000019,16.89999962,11.9664
7/27/1991,17.79999924,11.5,0,13.15872026
7/28/1991,21.60000038,9.5,0,25.28064053
7/29/1991,24.5,11.39999962,0,25.06464053
7/30/1991,26.70000076,13,21.79999924,23.12064053
7/31/1991,20.10000038,13.69999981,5.5,11.73312026
8/1/1991,19.89999962,11.69999981,0.200000003,10.03967974
8/2/1991,21.5,13,0,12.33792026
8/3/1991,23.5,12,0,18.9648
8/4/1991,23.10000038,12.19999981,0,13.608
8/5/1991,25.29999924,12.60000038,0,21.1248
8/6/1991,28.89999962,13.89999962,0,24.64128105
8/7/1991,31.39999962,14.5,0,23.95871895
8/8/1991,23.89999962,16.70000076,3.200000048,13.824
8/9/1991,19.89999962,14.89999962,0,14.00544053
8/10/1991,24.89999962,12.5,0,23.70815947
8/11/1991,27.10000038,12.80000019,0,23.73408105
8/12/1991,26,15.19999981,0,19.224
8/13/1991,24,12.19999981,0,22.18751895
8/14/1991,24.70000076,12,0,21.92832026
8/15/1991,24.79999924,11.39999962,0,21.71232026
8/16/1991,25.60000038,12.30000019,0,20.58047974
8/17/1991,23,11.39999962,0,18.88704053
8/18/1991,19.29999924,12.89999962,0,18.07487974
8/19/1991,19.79999924,7.300000191,0,22.68864053
8/20/1991,23.20000076,6.900000095,0,20.80512026
8/21/1991,26,9.399999619,0,22.91328105
8/22/1991,30.10000038,12,0.800000012,21.13344053
8/23/1991,24.5,15.69999981,5.300000191,14.52384053
8/24/1991,22.10000038,14.5,0.300000012,11.664
8/25/1991,21.70000076,12.69999981,0,14.1264
8/26/1991,24.79999924,10.80000019,0,21.6864
8/27/1991,23.5,9.800000191,0,21.43584053
8/28/1991,23,9.5,0,20.0448
8/29/1991,20.60000038,8.800000191,0,20.28672026
8/30/1991,22.29999924,8,0,21.50495947
8/31/1991,25.10000038,7.300000191,0,21.31487974
9/1/1991,25.39999962,9.199999809,0,20.79647974
9/2/1991,22,12.10000038,2.700000048,18.62784053
9/3/1991,24.70000076,10.89999962,0,20.02752026
9/4/1991,26,10.5,0,20.35584053
9/5/1991,25.79999924,11.19999981,0,17.02944053
9/6/1991,21.39999962,10.10000038,0,12.26015947
9/7/1991,17.89999962,8.699999809,0,19.80287974
9/8/1991,19.5,5.599999905,0,18.99072026
9/9/1991,24,6.699999809,0,19.23264053
9/10/1991,25.79999924,9.100000381,9,16.00992026
9/11/1991,19.60000038,14.69999981,10.60000038,9.7632
9/12/1991,17.29999924,12.89999962,0.300000012,4.173119934
9/13/1991,14.39999962,12.30000019,0,6.341760132
9/14/1991,16.5,9.800000191,0,5.857920264
9/15/1991,19.60000038,13,0,9.504
9/16/1991,21.89999962,10.30000019,4.099999905,13.88447974
9/17/1991,19.79999924,12,1.600000024,11.56032026
9/18/1991,22,8.100000381,0,17.50464053
9/19/1991,22.20000076,8.199999809,0,14.472
9/20/1991,20.60000038,8.5,0,10.67903987
9/21/1991,23.39999962,9.899999619,0,14.2128
9/22/1991,23.79999924,12,38,10.59263987
9/23/1991,13.60000038,8.600000381,0,6.445439868
9/24/1991,20.29999924,9.100000381,0,14.35967974
9/25/1991,23.89999962,9.800000191,0,14.6016
9/26/1991,15.89999962,10.60000038,23.60000038,4.812480066
9/27/1991,11.60000038,6.699999809,7.099999905,6.082560132
9/28/1991,12.89999962,5,0.200000003,5.434560132
9/29/1991,11.80000019,8.899999619,5.300000191,5.520960132
9/30/1991,14.30000019,9.399999619,3.799999952,7.8192
10/1/1991,14.5,6.900000095,3.700000048,10.29887974
10/2/1991,11.80000019,6.900000095,0,10.24703987
10/3/1991,16.89999962,2.700000048,0,14.54975947
10/4/1991,19,4.699999809,0,14.84352026
10/5/1991,19.89999962,5.5,9.5,13.3488
10/6/1991,13,9.300000191,2.799999952,3.395519934
10/7/1991,13.39999962,9.399999619,0.100000001,4.086719934
10/8/1991,13,9.5,0,5.002560132
10/9/1991,18.29999924,5.5,0,12.85632026
10/10/1991,19.5,7.300000191,0,11.47392026
10/11/1991,17.20000076,6.900000095,0.699999988,8.424
10/12/1991,13.10000038,9.199999809,16.5,2.998080066
10/13/1991,12.60000038,9,1.899999976,3.8016
10/14/1991,16,4.300000191,0.200000003,10.86047974
10/15/1991,15.5,7.099999905,0,6.618239868
10/16/1991,15.89999962,5.199999809,1.200000048,11.91455947
10/17/1991,12.5,7,16.79999924,2.004480066
10/18/1991,7.599999905,4.099999905,9.100000381,7.706879736
10/19/1991,6,2.099999905,9.800000191,5.114880066
10/20/1991,3.799999952,1.5,9.800000191,4.682880066
10/21/1991,3.799999952,-0.200000003,2.599999905,4.0608
10/22/1991,4.699999809,-3,0,7.248960132
10/23/1991,4.900000095,-3.299999952,0.200000003,2.859839868
10/24/1991,7.599999905,1,0,4.855680066
10/25/1991,6.900000095,0.5,0,3.697919934
10/26/1991,7.300000191,1.799999952,0,4.4928
10/27/1991,8.5,-0.899999976,0,7.0848
10/28/1991,10,1.799999952,0,6.7824
10/29/1991,6.400000095,-0.300000012,0,6.117120264
